feature_extractor,,,bt,bt,ctranspath,ctranspath,dino_p16,dino_p16,owkin,owkin,resnet50,resnet50,retccl,retccl,swav,swav,swin,swin,vit,vit,vits,vits
none,AttentionMIL,subtype,0.12945582866670105,0.03214338362488352,0.0,0.0,0.0794716358184737,0.027152498876057383,0.09240287542341737,0.021613510095330336,0.14898726940154772,0.025604053963425293,0.06506212949752434,0.03191719444864916,0.06277378797531148,0.02271706560865374,0.07081514596938726,0.02335569936365526,0.08136328458786131,0.04491587578351022,0.13305829763413107,0.02797816551576151
none,MeanAveragePooling,BRAF,0.20724735260009533,0.09066866154029136,0.060172879695892356,0.033205303795876814,0.0,0.0,0.08630321025847448,0.06706032012050751,0.23563828468320516,0.023229827068992157,0.1470744729041809,0.01409512189310199,0.027593100070953086,0.011790933359144589,0.12519950866698173,0.027127185681716716,0.17672873735428532,0.03639394855321989,0.21103723049162545,0.04098162417108717
none,MeanAveragePooling,CDH1,0.03923334712981367,0.007032213867438255,0.041860421848296206,0.01834455206014809,0.04254574413300333,0.022530248619370037,0.044259043884279224,0.026423602611410028,0.004624553871154433,0.007191172129891381,0.03192324275970629,0.008913947013274184,0.03283700580597124,0.016028673915939113,0.10382500524521389,0.03731000137450461,0.07783987159729741,0.010784302417515558,0.029410382461546525,0.033362749644235176
none,MeanAveragePooling,KRAS,0.027207501014705367,0.027009391765022303,0.10892673262025244,0.05237166376456544,0.08666699655913628,0.019157464434429148,0.11947478779220067,0.03278839947482694,0.028258569320680278,0.03849288209506245,0.029572386821746854,0.027829510059522916,0.1298351479377641,0.02752891042495223,0.02289071806335219,0.01947005942169687,0.07341621645355528,0.03564826923625655,0.033926708778380645,0.019071447312342893
none,MeanAveragePooling,MSI,0.08015845680236565,0.01922723271211534,0.030621394157407996,0.021807886798093017,0.0016604986190794798,0.004788931207253426,0.07136215829849016,0.03456871985309276,0.21544649267198115,0.02980433479302241,0.09955147171020347,0.041939915955994694,0.05330661201476849,0.016428544892750755,0.17321400308608434,0.02499753499632013,0.1469794597625665,0.019844893834601668,0.19224689865112332,0.034359672260546946
none,MeanAveragePooling,PIK3CA,0.07227200708387738,0.017517964691004886,0.002043442344665613,0.0058904632194690144,0.04775771341324136,0.02583629875315957,0.05675768098831333,0.029392309100861984,0.033643440818784086,0.016535451341187765,0.06410057983398075,0.018411693998428447,0.10941486797332524,0.01662669978237572,0.05167202196121466,0.021954017447046805,0.08504342279434927,0.017066960499048208,0.07361486396788801,0.025324972953943373
none,MeanAveragePooling,SMAD4,0.025439602851866548,0.016855621531495443,0.0934978075027444,0.024919828096433307,0.014307398319244824,0.016736988303559908,0.10962683629990033,0.04643173304442854,0.13106897544861368,0.04785622861399036,0.05731813383102291,0.016334704744064756,0.1301201767921469,0.04336342404011063,0.10266919803618636,0.02227138581224172,0.01519293260574225,0.017993345434804027,0.07332071733473322,0.02738400380223374
none,MeanAveragePooling,TP53,0.05780709777832703,0.03724466579804325,0.022229097232817456,0.021830228505160268,0.014597223148345837,0.018391358816618866,0.1331718662834105,0.029805183106411632,0.09184186254500515,0.019898716206852848,0.06266121660232006,0.023405170371568154,0.04231886659621999,0.02487678146375734,0.12865446601865668,0.045154385095497,0.06588791404723549,0.02278038877628016,0.13151644264221066,0.02066896750894231
none,MeanAveragePooling,lymph,0.17962451014526745,0.11367337351308612,0.1494971576691354,0.11460156713581447,0.09224825534826153,0.09341580992348018,0.1059360090256314,0.10822783344216055,0.21453976068504,0.086286180266303,0.15135067138677494,0.1113385345896982,0.1344518486023609,0.12879116896787698,0.16653235588078769,0.12340873070835516,0.15385244522100475,0.10610583803885996,0.1513142410278935,0.10683092156111251
none,MeanAveragePooling,subtype,0.06147435903548898,0.027820681421121853,0.0,0.0,0.07763124704359976,0.01286640091942978,0.10735511779785165,0.019085873657643998,0.07653198242187538,0.006805370321772178,0.00942956209182789,0.003414776810781238,0.06715824604034781,0.0030470776663610905,0.08420768976211152,0.007951048995761432,0.06610077619552275,0.009665284235549758,0.1125566959381124,0.009448586950991317
none,Transformer,BRAF,0.13263050451278197,0.05249327931583044,0.08409327402116251,0.06302706992665942,0.02478478088378657,0.03629314755995153,0.10909329786301757,0.07062822866451256,0.19326881303786428,0.06378380441078746,0.21607467069626354,0.10882295775220344,0.068667711162564,0.04786501134917245,0.1672714723587028,0.0527244705431519,0.20430602564809033,0.0797611687556497,0.2326970113754308,0.09265877583168362
none,Transformer,CDH1,0.04816059158706121,0.02594266196954262,0.013037791713713833,0.016321929074261714,0.061981263622292046,0.026514070762620152,0.0755735068168701,0.047995924790177356,0.10178708122634661,0.07186096309807403,0.03736675070190444,0.041927774299492335,0.035653450950622376,0.053540468233295085,0.11343756006622355,0.02550001181683528,0.1012730984535212,0.02197717792718452,0.0687773852195828,0.026374706006663143
none,Transformer,KRAS,0.01631585113907031,0.022901138120494012,0.04439394228363118,0.03713272225870652,0.0560305809249855,0.031944461075865675,0.0454449867477341,0.03623171188318583,0.10997200362587142,0.03852668502230536,0.12085790984534893,0.049535690460184634,0.07994196169281106,0.033911295615305585,0.08925127737425334,0.0375135318268072,0.13478432648086114,0.0538926879483852,0.07723927252198244,0.04495735502510088
none,Transformer,MSI,0.022388416290283635,0.019764700788644105,0.023159998416901504,0.019838420218844202,0.00834516859054443,0.01405115337818018,0.05268674468994045,0.03895872372889845,0.19337607002261162,0.06506599950473921,0.15268674468993904,0.025585283402858438,0.06158593273162355,0.02993134058207477,0.1866887865066521,0.06879264597922156,0.17737809991836082,0.05025605769390746,0.1573163685798681,0.06418144584593903
none,Transformer,PIK3CA,0.09994799071234742,0.041925955898569796,0.07969083362503383,0.07003060998079771,0.017090852793884618,0.018245695227924394,0.046919413146208275,0.031312745561272066,0.04106227332039012,0.0714232852336826,0.08720512562675892,0.05843076522535237,0.105405111846162,0.05390337469099057,0.09311942034645648,0.03349528809288791,0.10911938720626624,0.015601721882623943,0.11374798589630705,0.060095918328470846
none,Transformer,SMAD4,0.0653182352142332,0.02262931047351057,0.087519367988586,0.05105215039945852,0.02490075474548166,0.030041261513193605,0.12022020464705471,0.05790443795041785,0.2978293026046708,0.10667556595612494,0.05911963825988589,0.04449850353446807,0.16772178059388534,0.06524801721110499,0.13831001168058887,0.046563274364739775,0.06367370730208298,0.05389314204364776,0.02888558750915322,0.024895322372534126
none,Transformer,TP53,0.020843537330627555,0.02075315800535453,0.0256695942878709,0.02909844296215147,0.02892434167862012,0.021609256856860857,0.07555735874175501,0.029698245145310012,0.14657308626177204,0.029374393996326482,0.02151693868637159,0.019714753939465587,0.05165161657333943,0.028201391909902927,0.2143340187072791,0.03569831589971389,0.17477172183992007,0.03541090428564781,0.2159613924026692,0.07179599512195532
none,Transformer,lymph,0.07118922113573374,0.06911117662872723,0.06953686117326609,0.06837617164065339,0.05130535005725923,0.04409462970220013,0.06641317247546405,0.052008366377826236,0.19113957523501487,0.08091659087043224,0.07076055645145683,0.06459816398404906,0.07182579874194561,0.058770978309254665,0.1594912373939721,0.08083180154649783,0.2084023439804429,0.06855337839196099,0.21104102968374905,0.0891033985203128
none,Transformer,subtype,0.039197649261471575,0.02662092698519839,0.010366322299958174,0.017336239885826832,0.03777322938155305,0.0338034956443252,0.12909432818603525,0.039110485983898345,0.1316928045959493,0.035662013391039624,0.09413922002028896,0.035075974000753164,0.08487106730651307,0.042891988086616054,0.08552216460418681,0.036302482899112226,0.07904186417769159,0.031967332903736274,0.09893384148787954,0.017942467210998906
simple_rotate,AttentionMIL,BRAF,0.341744251394292,0.10588621890658244,0.07339319124220817,0.024010414030695777,0.011425103092194881,0.021516123583553603,0.087090004825587,0.08054295817260158,0.218472970867146,0.061214548316209504,0.1587655080795396,0.02973283417162355,0.05437723531722917,0.04689752081850546,0.10118575229646481,0.039066943956332596,0.12877881660462953,0.03607349376342022,0.188818694496152,0.04727891390870778
simple_rotate,AttentionMIL,CDH1,0.03445922858474626,0.02521256166852562,0.017097683022005684,0.025239264198497497,0.039827556679224656,0.026626221827852025,0.07192352540252418,0.025615756679847557,0.09910795218703547,0.035064729689329534,0.038913781712038346,0.027876806908088365,0.06095832116363095,0.030660818033220523,0.1563324285245045,0.05198034623052989,0.10413364894149264,0.01810641430810012,0.042226202557061346,0.023348067083105665
simple_rotate,AttentionMIL,KRAS,0.08214158564294052,0.08382572534047183,0.06560630946839888,0.04934563904004518,0.062152846152438414,0.022861105397938584,0.06782102137292562,0.03695672306884813,0.13598918467247345,0.05260247824472657,0.034863062197809935,0.04216643913629855,0.083774466807489,0.052907177538930324,0.12626695185388914,0.027286427930805185,0.08647717385972971,0.07523568767986805,0.04526096134866271,0.035204728001696974
simple_rotate,AttentionMIL,MSI,0.24701605443955443,0.12258674602225718,0.03827118282317758,0.02967137514922254,0.0017485678672789836,0.004952826780669307,0.038322621631618696,0.027522496843893365,0.2232506454467779,0.051256095965944715,0.060442000675200745,0.034786841205065026,0.06301401262285179,0.02763355818874721,0.11332263355255669,0.03421197094464553,0.12741727237700326,0.033194744169547485,0.18724238281249547,0.055742416747151684
simple_rotate,AttentionMIL,PIK3CA,0.12311357269287636,0.027998535362231576,0.01142786750793595,0.014280724562900434,0.012942171192170492,0.01712968268078428,0.10511356601714232,0.029782848197046772,0.02685645828247293,0.02609626251799486,0.04442784795760841,0.0277302753246864,0.09859930286407359,0.05205853461512981,0.0660564661979658,0.021733762339933505,0.07577071199417185,0.029622211911641605,0.06494216928482331,0.03565938591398869
simple_rotate,AttentionMIL,SMAD4,0.21474368815994171,0.05154671544889642,0.059905006938927065,0.027392616730017433,0.03536353355026312,0.02920032217991415,0.19064501171684708,0.09450251703688123,0.2886209869918523,0.07916747886843356,0.06015798097229279,0.025248437424415193,0.11328889375305505,0.04385389736149664,0.19602136855695104,0.0342438700917646,0.01461720710372929,0.023832260792122875,0.07065767293549118,0.0798598835486886
simple_rotate,AttentionMIL,TP53,0.04330191434860592,0.05104056662732834,0.0262985330963196,0.02272530461711731,0.017852972164156693,0.020419892052930558,0.061034808769219136,0.05965788784333795,0.13098429264069947,0.04094116509962716,0.026523039951323244,0.025151521890455355,0.06919979871750215,0.038560418727916095,0.27997419656752637,0.03219990432228831,0.1500920397186401,0.026385164719606693,0.1360628706359957,0.04093078932767906
simple_rotate,AttentionMIL,lymph,0.29443277717114513,0.1980616566257955,0.048677515988372944,0.05470172785201598,0.054654347901367105,0.060824870062624554,0.06857916117193495,0.0642787813858092,0.14932146072866698,0.09921292571720104,0.07415195703985156,0.06961695098600536,0.06925497055533616,0.06306590855319322,0.14458143711569182,0.07551648298543903,0.15573031902792744,0.06056308129323094,0.20535417795659747,0.09855204886671275
simple_rotate,AttentionMIL,subtype,0.08050992866516476,0.035487381794805206,0.0020923056221008357,0.004281463328572786,0.055679980716703006,0.03223183592796145,0.06819472690583135,0.03223936442198738,0.1332595624542507,0.032437384526476355,0.045428816280363674,0.033399232079797295,0.05917619844436101,0.03146120506325444,0.05315016885757221,0.03338838995986013,0.06839844366074622,0.04783729323575512,0.05767735620499021,0.030384292770880613
simple_rotate,MeanAveragePooling,BRAF,0.16176385412217317,0.012877339125958363,0.03570003042220987,0.02221664020771074,0.0045164896011352824,0.009630249274071976,0.07752183208466068,0.07703218629074601,0.2336388541221815,0.03632451068672197,0.13942342529295082,0.013256589508639095,0.02506172189712333,0.017497440064455746,0.1348356319427321,0.015994805470966433,0.15524788627622174,0.02642147683939527,0.21475586423872012,0.045658877688072176
simple_rotate,MeanAveragePooling,CDH1,0.04164823488158772,0.010570247277789234,0.04336153463287342,0.02043670415680597,0.038450052298729484,0.01729199475605918,0.049786450423431855,0.01750926525816537,0.004755045928192181,0.010322418479152782,0.03753630117340768,0.011287005652333164,0.0437042017356881,0.015157685851776558,0.10355569318695325,0.027510329951700427,0.0785414357559204,0.01233904350063072,0.025314714469146214,0.023261089687566083
simple_rotate,MeanAveragePooling,KRAS,0.02399553253173922,0.019368051028565255,0.0979820270729061,0.029703182779593378,0.10113517238615764,0.03836976558184477,0.12606011225697092,0.04210017078279112,0.03919825746535558,0.03253534799571564,0.06874029829024979,0.04964209516380017,0.12891295148849613,0.030920622661691478,0.05057213499069559,0.051549063935421476,0.09464117481232368,0.05373969746222171,0.023057105083463533,0.019184926601266975
simple_rotate,MeanAveragePooling,MSI,0.08614406585693048,0.045283853112144785,0.027399158477783587,0.022533949316220075,0.013150227069852487,0.016023301406181974,0.01042387485504173,0.012782390615147597,0.21206997632979702,0.04971663236720685,0.10852056741715085,0.03804774347146831,0.04869545698166185,0.01812100422935174,0.14046502113342924,0.021120861018257175,0.12950823307039067,0.030704971514443756,0.15358229875565635,0.016330490113973608
simple_rotate,MeanAveragePooling,PIK3CA,0.07996366282654507,0.0235682696890345,0.011335077487945875,0.01552077091283426,0.05122078915787057,0.02964011376176721,0.033620801174159255,0.029243710344608983,0.038592245780938804,0.030096689814790627,0.06899221202088344,0.02691783251416292,0.11402079125594232,0.02520813887062253,0.056477918827060346,0.026787102398243917,0.09090650340271175,0.024099636039077763,0.08644935151291347,0.022859763669688008
simple_rotate,MeanAveragePooling,SMAD4,0.016460468769075084,0.013574698130773383,0.06351928949355934,0.030542494679333593,0.013424410820006871,0.015118140298338915,0.08717519283295355,0.021201464266214623,0.12297532796860156,0.038923308955463885,0.047200503349304083,0.013577906899166072,0.10956610679626998,0.04244757542695043,0.12752942085267308,0.026466031897192842,0.00861734390258673,0.012780787986507785,0.06857937812805354,0.026626352316382773
simple_rotate,MeanAveragePooling,TP53,0.05910773992538049,0.04310323166867672,0.04190797328949728,0.02773379613685268,0.004281706809998117,0.009898132354941478,0.13335015296937136,0.028994790725890937,0.1185914468765287,0.02486697089865473,0.08365882158279751,0.026236218636901523,0.0767283749580438,0.03915757716314373,0.16777776002884795,0.03958061793486838,0.10299100399015962,0.02240623099826387,0.149764282703386,0.026613216928367003
simple_rotate,MeanAveragePooling,lymph,0.2166416952581229,0.08078201404527961,0.15870604014108705,0.11182286930743977,0.08771657442758597,0.08722857191545447,0.11849125122736902,0.11526154138850908,0.18900619244288092,0.09926153513432787,0.14284337258054292,0.11672865555898473,0.13031101917932947,0.1214219869614763,0.15399152731608998,0.11299069026405291,0.1686512658567164,0.09132165714346303,0.14437020516107474,0.0759675999308348
simple_rotate,MeanAveragePooling,subtype,0.0586047172546373,0.018233399005086616,0.0,0.0,0.09007462263107553,0.005452342122011441,0.08052699565886696,0.011189849083639562,0.08019074201584918,0.01042254173684756,0.01137107610702539,0.0038310822367944716,0.07002990245820255,0.0030283383287465584,0.07554526329040022,0.00984469928946707,0.06582399606705443,0.007414747070756412,0.07690955400466813,0.00711946478528302
simple_rotate,Transformer,BRAF,0.12419945287703857,0.03758018895124359,0.13463830041885544,0.07931314835747451,0.023534574985505617,0.024852771700089725,0.04966489362716293,0.044975541107989306,0.17074200797080452,0.0655025955730284,0.16296276140212795,0.05936161752436668,0.05298935461044607,0.06101449565767804,0.1921515851020752,0.08465268138552087,0.14022338676452842,0.06345795161723684,0.16289626646042796,0.051150069513126124
simple_rotate,Transformer,CDH1,0.048275818614967096,0.03993079925887495,0.01743629196167046,0.02434532683598601,0.08099997261047846,0.03282582972009866,0.08985206106186537,0.03096469870103616,0.093278672485344,0.046961377529521287,0.06398112991333685,0.04378818477569003,0.04165103652954314,0.029159695551685294,0.10390117385864543,0.037997319524561445,0.08408395269395004,0.036280840496064864,0.040851499824520764,0.026489305016086453
simple_rotate,Transformer,KRAS,0.02407315338012639,0.02753576576830762,0.06968125665542677,0.05085737376067531,0.06739143693801934,0.030187527037520097,0.04246651494857898,0.028313777439491913,0.08998904788849281,0.036139387693748026,0.12054460609311975,0.07479877716477963,0.09794699514267224,0.03421800416491561,0.05136292541381492,0.04688189971995729,0.11247404182311935,0.02289750030940087,0.10267674291489724,0.04188315448824398
simple_rotate,Transformer,MSI,0.03908758064269611,0.03637268609985673,0.07705054183960663,0.05476047104453914,0.0037995090103154386,0.008426632430874112,0.052307747802734235,0.039045602253816966,0.24320282836913373,0.045503095058144594,0.18718429704665082,0.05270829315019714,0.08003408809663223,0.04978228655154429,0.10451968809127861,0.03432448294925036,0.200558768711103,0.03444262292123157,0.1869271268463129,0.01675382035137942
simple_rotate,Transformer,PIK3CA,0.06481666213400224,0.029848610070206658,0.08093094474203787,0.03003734930998032,0.023588093580076127,0.02303107766612332,0.08067381030446961,0.025086959528307466,0.04347380048163187,0.05432143525346797,0.09487380033857618,0.04184681191059031,0.11915952807791441,0.0439000402720662,0.04441668635732848,0.027465332847368032,0.07893094664937532,0.04212701541771509,0.0963023627412829,0.05625934256482977
simple_rotate,Transformer,SMAD4,0.04701188322982656,0.023362302088502235,0.05574054238281503,0.02519788484548423,0.0582073044486987,0.05930367158380078,0.14922567126237177,0.0457857603666353,0.324684227676007,0.05384396362872868,0.10975696560822013,0.08338927590613901,0.17705616471251384,0.06190218039327919,0.13088284251174367,0.06272289382289947,0.047011883229832484,0.03985618957392267,0.04144577500305056,0.0387825002324232
simple_rotate,Transformer,TP53,0.04684400091171234,0.040526220872960685,0.0396049333572418,0.04474327465138294,0.027062852478030745,0.022492944519462734,0.08444219360350705,0.024387603192890305,0.17689450511932356,0.04185111876251185,0.020974190330504607,0.020280591684740872,0.04810662994385008,0.02225734776279356,0.23971719274517544,0.0370822385265365,0.14527273902892393,0.04106805683829834,0.17156339416503993,0.04081650593162985
simple_rotate,Transformer,lymph,0.06893066482147539,0.06149363674643911,0.046057489677277526,0.04818076228625871,0.04421834067900996,0.0440623423106246,0.05705544070801036,0.04388215704459678,0.17676941470701615,0.0646140231913184,0.05571474151213878,0.04918076811949153,0.07390642480454672,0.05212726228425122,0.1485734255751093,0.08665370637115521,0.1687150390585192,0.05600764941036335,0.1778081329305937,0.07353681128397598
simple_rotate,Transformer,subtype,0.01722115782312274,0.017530114328997707,0.013322215352569836,0.014996081443726295,0.0289947321753862,0.025261325658178364,0.056958108220614784,0.041469146793401246,0.0889138748984682,0.015397872834614464,0.0692360093932413,0.048927294062109855,0.0612910559516307,0.04248216115020208,0.062032358918703005,0.03435134435956357,0.06674684790185091,0.033507811778534714,0.05626347569040081,0.02613005511602428
